textID,text,timestamps
b7c1a22a62, OHHHH THAT REMINDS ME. I know it`s not one of yours.... can you send me some of my toothpaste?,2012-12-23 21:24:18+00:00
ca66e5e4b6,cute!,2012-12-23 21:18:36+00:00
be16255b41,Wake Up..... Please.,2012-12-23 21:14:44+00:00
8fa75341d4,good,2012-12-23 21:11:48+00:00
d147a9feb1," really... I`m an alumnus, and I don`t know myself! and we didn`t have Macs yet when I was there...",2012-12-23 21:11:23+00:00
afc17894d4, im sorry,2012-12-23 20:54:26+00:00
03b569041c, It rained here too,2012-12-23 20:52:18+00:00
ea5c577cb7,form,2012-12-23 20:43:11+00:00
9891da8fff,nt fair.,2012-12-23 20:35:22+00:00
5f42a2d026, no way to comment on site unless you are a member,2012-12-23 20:21:28+00:00
d3a576d221," you asked about my SF schedule, dahling...maybe next time",2012-12-23 20:14:35+00:00
eea9145f1b,ack!,2012-12-23 20:14:27+00:00
49ec0f5742,"thx for ur msg, so awesome!",2012-12-23 20:13:38+00:00
7b65e54ea9,Why does Urban Outfitters taunt me with amazing clothing that`s way too expensive.,2012-12-23 20:10:29+00:00
80832ca578,Glad,2012-12-23 20:10:16+00:00
be226efbd2, and I was just gonna ask you if you wanted to go to CLUB Hidden House on sat night. hehe.,2012-12-23 20:08:31+00:00
0b581d3f9f, Headed back to Baltimore tonight,2012-12-23 20:08:28+00:00
1973abbb06," I`ve been well, thx. Just getting up for an early morning meeting and wondering why I agreed to it. Don`t like getting up early",2012-12-23 20:06:13+00:00
7c6b2e810a, Writing or making sense ?,2012-12-23 20:03:34+00:00
ab07a3fe36,My hands hurt,2012-12-23 19:58:55+00:00
b8d1e767b2,I feel lousier after playing those.,2012-12-23 19:52:35+00:00
efba862a1b, I just laughed out loud on the bus reading your statement of ethics. People moved away. He he he.,2012-12-23 19:43:56+00:00
d109999477, can you play I Wish by Jordan Knight,2012-12-23 19:41:06+00:00
cf64d19714,love,2012-12-23 19:40:58+00:00
cc153c2a35,ordered my new shirt,2012-12-23 19:39:27+00:00
c5556624b0, pretty soon gonna have to unfollow myself from _words to cut the quickly growing 'habit' ... but I do love the challenge!,2012-12-23 19:35:54+00:00
f46d274a8b,die,2012-12-23 19:35:32+00:00
910a250227,cant find my shoes. :/ hope its as bad as itll get 2nite.  im happy.,2012-12-23 19:35:02+00:00
ab52225ed8,hate,2012-12-23 19:34:32+00:00
f40d533a23,got all A`s,2012-12-23 19:32:54+00:00
c336250f8f,"i know i told him i didnt want him to stay home with me but i lied, i really did want him to stay home with me",2012-12-23 19:30:50+00:00
f23c1c4255, not happy,2012-12-23 19:27:07+00:00
896289196c,_gaba haha I think we should let the topic drop now. a quick poll would settle the matter if you don`t believe me,2012-12-23 19:26:50+00:00
02624773ca,wish,2012-12-23 19:21:21+00:00
31a107dbcf,But on the bright side...no school,2012-12-23 19:21:18+00:00
eabaf375f4,I must have viewed that picture of me and  from saturday morning about a milling times  x,2012-12-23 19:20:26+00:00
51313cb3fd,is listening & watching both my boys on Guitar Heroes,2012-12-23 19:19:56+00:00
42ebd9099d,fast food ****,2012-12-23 19:16:34+00:00
6ac3031bc9,I hate not getting e-mail`s  going to do other stuff now...ice my toe (long,2012-12-23 19:12:33+00:00
666f836b32,_rockstar umm how bout em?..aint get 2 see da game  but i see dey survived anotha game of da series due to notin but Lebron im guessin,2012-12-23 19:11:48+00:00
6e41749ac7,hey  i tried callin u but it wont let me,2012-12-23 19:10:51+00:00
98f836e4b6,depressed,2012-12-23 19:08:50+00:00
88b6d952b6,home form school...its a long weekend  most ppl would be happy but im not...im still mad and sad about him,2012-12-23 19:07:28+00:00
f6d56869b1,life should be exciting today but someone very close to me has mardy bum and its starting to rub off on me!!,2012-12-23 19:05:58+00:00
58272bcdb4,misses Nanny.,2012-12-23 19:03:35+00:00
5ded2a1364,_Allison Catch you later Terry....,2012-12-23 19:02:02+00:00
6612e42b28,Kyle is Cody`s wee bro!,2012-12-23 19:00:49+00:00
c10ae302bc," Oh you understand French?  Well, maybe I exxagerated it a little bit lol but they all want at least 1/2 years of exp. :-/",2012-12-23 18:55:41+00:00
980578403b, pea plants!,2012-12-23 18:54:19+00:00
de0673a07d,fun,2012-12-23 18:51:52+00:00
dc0f5bca14,At anthony`s for prom.,2012-12-23 18:50:54+00:00
787df2fd0f,"home! day scale from one to ten is an 8  **** i feel old compare to him, haha so cute.",2012-12-23 18:45:01+00:00
36f885a911,freaking,2012-12-23 18:43:56+00:00
acf54fad30," Im doing ok.  I have a 15 year old going on 35 that is driving me crazy, but that comes with the territory, I guess.",2012-12-23 18:37:43+00:00
8b0054a807,Poor,2012-12-23 18:34:55+00:00
4bc7d627ad," Yes, have to be right for church",2012-12-23 18:33:43+00:00
6bdd5e9d7e,Trying to find someone to go to the mall with.,2012-12-23 18:27:40+00:00
af706b4c58,Dhellohannah5 can you please follow me  i need more followers haha,2012-12-23 18:25:21+00:00
4987043fd4,awful..,2012-12-23 18:24:06+00:00
e7f2b44a1f,forgot,2012-12-23 18:22:25+00:00
cc53e85d21,Proud,2012-12-23 18:21:42+00:00
9508bfc99f,feels sick to my stomach and idkk whyy,2012-12-23 18:21:28+00:00
3ba9e80d1d,Off to work I go,2012-12-23 18:20:41+00:00
300c739684,cute,2012-12-23 18:19:11+00:00
e056f0a268," Hey bud, we just shot you an email",2012-12-23 18:16:08+00:00
a050668b78," good. yeah i am fine thanks. just dreading history tomorrow, not in the mood for hyperactive 20 year olds lmao",2012-12-23 18:15:55+00:00
887e90ff88,sorry,2012-12-23 18:13:10+00:00
047abbd04e,I know. Im just kidding,2012-12-23 18:12:05+00:00
b6d5af9406,hate,2012-12-23 18:10:32+00:00
fd34ad6207,round 2,2012-12-23 18:09:56+00:00
278c0dceeb,hate,2012-12-23 18:08:27+00:00
b6f66e0621,Still worth watching.,2012-12-23 18:05:17+00:00
1853fae31c, Tis me SharonP...,2012-12-23 18:05:10+00:00
87c799a397,miss,2012-12-23 18:04:45+00:00
4bc4d97503,****,2012-12-23 18:04:41+00:00
d11816c1c7,is missing the fun she had with _Army at Eclipse 3  #SArmy #SArmy #SArmy,2012-12-23 18:04:11+00:00
0fe8023456,WHY?! my head feels like the surface of the sun  underneath a beaver pelt.,2012-12-23 18:01:44+00:00
a9b19af9ee,LOVED 'Drag Me To Hell' and 'Up'...yeah my Spend the Day Studying plan didn`t happen,2012-12-23 17:59:58+00:00
6d65d9dc54,http://tinyurl.com/c8nlzh - forgot how much I like this song,2012-12-23 17:57:52+00:00
5f91766356, aww... me too,2012-12-23 17:57:29+00:00
62c9a90f1d,Having a cup of tea,2012-12-23 17:57:21+00:00
2d5b920414, I`ll have to wait for the YouTube links,2012-12-23 17:55:56+00:00
b96b9ecc3c,great!,2012-12-23 17:55:35+00:00
a0e8168015,"Going to twitter in english, for my foreign followers",2012-12-23 17:55:29+00:00
4f9ee6208c,_city tell brandon I said hi!!,2012-12-23 17:55:29+00:00
e5339e66dc,love,2012-12-23 17:53:28+00:00
7811012154,Not made it to work,2012-12-23 17:53:08+00:00
2d361cdd4d, I have it.  Hehehehe u want the torrent?,2012-12-23 17:52:41+00:00
eeb047e369,On way back home after a crazy night on the coast,2012-12-23 17:52:31+00:00
f7378bc34c,hurts,2012-12-23 17:52:16+00:00
d682402e60,"Wow, Hugh Jackman TOTALLY bulked up for Wolverine. So so movie...but helloooo nurse! He`s dreeaamy  Yup, my crushed spirit is on the mend.",2012-12-23 17:51:19+00:00
2983528f77,_amr i`m here  haha,2012-12-23 17:49:33+00:00
4bb00e884a,depressed,2012-12-23 17:47:35+00:00
4e4e9c3802,The rain outside motivates me to sleep.,2012-12-23 17:46:42+00:00
fc6128f4e5,"ok i just spent like ï¿½50 on soundtracks, a galaxy class starship and EVE online. sigh",2012-12-23 17:43:27+00:00
bed26c1d7f,love,2012-12-23 17:42:23+00:00
b6262b919a,"Wow, my bed is SO comfy & my nap has been much too short. Getting up for work = do not want.",2012-12-23 17:42:05+00:00
61eae11e5e,amusing ....,2012-12-23 17:38:57+00:00
536116702e,"good,",2012-12-23 17:38:24+00:00
1ee5496252, and if i lived in usa i would gotto 2 go to  106 park ma aunty lives in NYC the bronx GRRR,2012-12-23 17:37:37+00:00
baeb21b26f,"**** these nig*s is all on me, but they won`t get this...'Not without a check!",2012-12-23 17:37:22+00:00
d8f4aefacc,SFTW & pot of tea,2012-12-23 17:32:16+00:00
1f7717fc7a,thanks,2012-12-23 17:31:35+00:00
70932f6376, YOU LOOKED ABSOLUTELY BEAUTIFUL AND ELEGANT.,2012-12-23 17:22:05+00:00
eba3cee9be,"Thank you so much Natalie, hope u are well",2012-12-23 17:19:46+00:00
a5e47d75c0," Please send me those youtube links, Erin watched most of them but I was cooking and didn`t get to see the cowboys",2012-12-23 17:16:17+00:00
10b36df3e0,unfortunately.,2012-12-23 17:13:09+00:00
c027e514d7,Early morning walkies really aren`t my thing... at least it`s vaguely warm,2012-12-23 17:11:48+00:00
3dbb8c1489,obsessed,2012-12-23 17:03:17+00:00
b8c518e02d, Good prices for bulk SMS and Premium SMS too  http://promotion.itagg.com,2012-12-23 17:01:58+00:00
eeff416e05,is heading in to London to meet with  and  let us know if you`re about  still not sure what time we`re meeting.....,2012-12-23 17:00:46+00:00
a267dfc19a," Actually, the post shows they know what happens when you overflow...",2012-12-23 17:00:04+00:00
3d1d381278,What`s worse than a fever and sore throat? Cancelling a trip to see your little bro because of a fever and sore throat.,2012-12-23 16:59:05+00:00
8d36ad290b, The Case of the Gigolo`s Picolo?,2012-12-23 16:58:36+00:00
bf6727bf27,_92 yeah im okayy lots been happening while you not been here !! anyone special at the moment ? ****,2012-12-23 16:51:26+00:00
3864a39777,reconnecting with amadeus and friends,2012-12-23 16:50:49+00:00
e84aa8b193,Sad,2012-12-23 16:49:04+00:00
defc8b34af," black is good... tight, or should I say too tight, not so good.",2012-12-23 16:48:25+00:00
4e43ad756c, Aw it says the pic doesn`t exist anymore,2012-12-23 16:45:57+00:00
0f22984306,"Today,",2012-12-23 16:44:24+00:00
ee9eaed59b,is eating chocolate ready break,2012-12-23 16:42:49+00:00
6dc625db0d,yay!,2012-12-23 16:37:59+00:00
671f6900a9,testing out ymtumbkr on my iphone  http://tumblr.com/xiy1qycvc,2012-12-23 16:37:49+00:00
0e0424c9bd,home alone and no one left me any gummy bears,2012-12-23 16:36:08+00:00
e6c2edcb0b,i had fun...,2012-12-23 16:35:34+00:00
9b210c4a6f, Haha...YAY!!! I`M CURED!!!!,2012-12-23 16:34:27+00:00
4d461bba2e,I guess she`s not the type of songwriter who dreams the great ones.,2012-12-23 16:33:48+00:00
b733d36b6e, I know...  it`s already been two weeks!,2012-12-23 16:33:38+00:00
68c674acdb,"Sick, sick, sick. This sucks.",2012-12-23 16:32:17+00:00
6cadda7b98,amazing,2012-12-23 16:30:22+00:00
79a28b1ac7, ooh thats an early start  ive got bed planned for that time..ha..LoveYouJonesy ****,2012-12-23 16:29:54+00:00
92d94fa045," It`s allright pastor, jiayou for the book!!",2012-12-23 16:28:43+00:00
05a1b09ce9,Booo my best friend is leavin for the weekend. What ever will I do without her??,2012-12-23 16:24:30+00:00
e6b01d5777,OH MY GOD! OH MY GOD! OH MY GOD! New SUPERNATURAL starts tonight!  New Sam and Dean! Oh My god! can`t breathe!  <3 <3,2012-12-23 16:22:21+00:00
2c4b87059b,is never around for the sl100 quiz   I want water park tickets waaaa,2012-12-23 16:22:12+00:00
8c5e613c41,confused.,2012-12-23 16:17:59+00:00
6c31bc1182,excited,2012-12-23 16:07:00+00:00
5f4e052208, Doing a Rainbow and Unicorn film then?  #48hours,2012-12-23 16:05:07+00:00
8485d5828e,i keep reading contracts as cataracts... Someone should bring me panera,2012-12-23 15:55:52+00:00
3735770b07,Guess who has internet at her house? *raises hand* And it`s not dial up.,2012-12-23 15:53:19+00:00
4c395ff61b,cancelled,2012-12-23 15:51:52+00:00
cb673d84af,UGH,2012-12-23 15:47:51+00:00
4ad37ac5b7, Are y`all coming out today??? We could go to the graveyard!!  HOORAYY!!!!!,2012-12-23 15:47:17+00:00
929b5c888c,my hair won`t turn whiiite,2012-12-23 15:46:04+00:00
fa959f2dd3,unfortunately,2012-12-23 15:43:48+00:00
78d89e7c64, Yeah prbly pickin up songs for SingStar. Haven`t checked the last few store updates. And dunno that Cranberries song.,2012-12-23 15:38:40+00:00
127ee02f19,tonight was a very bad night,2012-12-23 15:37:36+00:00
f6c69d962e, Bristol`s is the ish! I LOVE their brunch on Sundays. Ruth Chris is good too but I got sick there once.,2012-12-23 15:37:33+00:00
4a653d8227,congratulations,2012-12-23 15:36:54+00:00
35eb97a484,wouldn`t,2012-12-23 15:34:45+00:00
55441697a6,is SOOOOO hungry right now! Should`ve eaten before this wedding.,2012-12-23 15:32:41+00:00
49a1fc4061,welcome,2012-12-23 15:28:37+00:00
2e49927901,Happy,2012-12-23 15:28:00+00:00
f85c7e5ead,fail.,2012-12-23 15:25:05+00:00
6033018ee4,weird,2012-12-23 15:24:53+00:00
0c35e093bd,"YAYAYYAYAYAY Toy Story 3 is coming out. June 18, 2010 though",2012-12-23 15:24:05+00:00
7069dd2486,hard,2012-12-23 15:06:02+00:00
7a78bcf308,stuck,2012-12-23 15:01:58+00:00
894e948ead,you care for animals.,2012-12-23 14:51:51+00:00
fa89412e2a,ROCKS,2012-12-23 14:44:31+00:00
12b2075369,"Google Wave presentation: http://bit.ly/2ehfov  I`m not very impressed. It`s nice, but it`s not really for me",2012-12-23 14:39:28+00:00
0d77390e74,"same to you bud. Kudos on your hardcore gym training, it`s a great lifechanging experience, keep it up!!!",2012-12-23 14:29:05+00:00
8f3fc77f66,    - brief interruption- brb. goodnight if i don`t catch u again later. gotta ck something,2012-12-23 14:27:19+00:00
df0f568747,I still miss him... And i dont think he`s coming back,2012-12-23 14:26:21+00:00
67a5d0a19c,So proud of u man.,2012-12-23 14:25:01+00:00
0435d42f80,MAD AS HELL!,2012-12-23 14:25:01+00:00
1e633e1874, you didnt include Taylor in the 'Follow Friday',2012-12-23 14:24:23+00:00
81950f02a4,I got the new Silverstein CD. aha. Its AMAZING.  I highly recomend it.,2012-12-23 14:23:39+00:00
0b8b37ba52,chris came over for exactly one hour  i moped around after he left and ended up falling asleep.,2012-12-23 14:22:53+00:00
aeb0593edf,i`m a bum today,2012-12-23 14:22:10+00:00
e09f5b6b95,went to the cd store to search for the cd. But,2012-12-23 14:22:00+00:00
f60dbc9737,wish,2012-12-23 14:20:19+00:00
e0e9cb3902,<----------- is listening the **** out of Lamb of God,2012-12-23 14:16:34+00:00
3ec9a1578c,Spilled chocolate milk in my car,2012-12-23 14:13:28+00:00
349251e2a4," my hubby.  promised job promotion so we didn`t move, signed a new lease n they withdrew the promotion...",2012-12-23 14:13:01+00:00
07c4438a0a, plus I just deposited tax return cheque but for first time in 7+ years it didn`t clear immediately,2012-12-23 14:12:09+00:00
441e2a5a82,LOVE getting gifts in the mail from my very wonderful friends back home!! How I miss Myrtle Beach so much... A little homesick today,2012-12-23 14:09:41+00:00
09140327f6,tomorrow is going to be sooo awkward & embarassing. lights & sounds last night was awesome,2012-12-23 14:09:32+00:00
2fadf73014,Still feeling weird about my ex and her engagement.,2012-12-23 14:06:49+00:00
ef5ba215b6,"a band from Hawaii with a Sublime sound, so all you sublime haters can just move along  ? http://blip.fm/~5yy4n",2012-12-23 14:05:40+00:00
440e8fc447,Hockey was so fukinï¿½ good  **** you hole! xD,2012-12-23 14:03:59+00:00
7eb1620dec,Shop smart.,2012-12-23 14:02:54+00:00
bdc7de6846," yes, that`s what I meant... I don`t have anything to turn it into Hirigana, though.",2012-12-23 14:02:47+00:00
d2565af489,good,2012-12-23 14:01:55+00:00
4ed4f2fce6,caught tweets,2012-12-23 14:01:44+00:00
ecc58c9428,off to lunch with all the people from aikido,2012-12-23 14:00:45+00:00
915ce84b4b, Too bad I can`t come!  Enjoy urself tho.,2012-12-23 14:00:36+00:00
4d194d770c,Watching ET today!  <3 Supposed to have a clip from New Moon  Hating Drag Me To Hell,2012-12-23 14:00:32+00:00
eed1736183,hard,2012-12-23 14:00:26+00:00
13ca815d01, me to mi sausage,2012-12-23 14:00:23+00:00
48a90031bd,"got a sniffle, got the kids and hubby just left to work in Sydney for the weekend, boo hoo",2012-12-23 14:00:12+00:00
1c14b45cee," house probably resembling your kind of heaven no?  maybe Ciaran`s angels have moved in with you, hence inability to locate!",2012-12-23 13:59:35+00:00
242de9277c,Good,2012-12-23 13:58:50+00:00
b287d39fb3,hope,2012-12-23 13:58:17+00:00
986073590,"Actually, I think I`ll be more upset if I lost my data for Cake Mania 3. I was pretty far into the game",2012-12-23 13:46:44+00:00
081ac56240,Boo....Up DLP is sold out for 8:30,2012-12-23 13:45:11+00:00
095410237d,"It was AMAZING! Seriously, so good. The entire cast was excellent,",2012-12-23 13:23:18+00:00
3cf6817f75,miss,2012-12-23 13:18:55+00:00
edd38781e4,Its seriously quiet and lonely here without Bunny,2012-12-23 13:18:44+00:00
d664f99182,ROTC brought a climbing wall to work for coworkers to try and climb if they wanted.  I forgot my climbing shoes at home today.,2012-12-23 13:16:21+00:00
e8ddfa3959,OK. break over. Back to the books. Have fun lovelies!  ?,2012-12-23 13:16:15+00:00
502aa24ca7,Downing a glass of ginger ale and then relishing an early evening in bed with 'Because I Said So' on Lifetime.,2012-12-23 13:09:09+00:00
3861b033fb,Watching fireworks off the Bay bridge.,2012-12-23 13:06:55+00:00
86a28f67e9,_x Yepp.  Do you Like Dylan or Cole Better?,2012-12-23 13:03:12+00:00
83c92f835b,still freakin out about missing the game!!!  #jonasnewsongs,2012-12-23 12:27:18+00:00
8d138ab15b," yeah, its still totally in the high 60s here. soooo notlooking forward to aug and sept up here",2012-12-23 11:30:14+00:00
9e8665abc5,Dang  I left my Rolando`s dinner leftovers at home! I knew I should have put them in the shop fridge last night before we left downtown!,2012-12-23 10:38:47+00:00
d4623c0bd6, no worries,2012-12-23 10:30:14+00:00
75ca238abe,sad,2012-12-23 10:24:36+00:00
ec8507eef4,Thanks,2012-12-23 09:35:06+00:00
65c1831198, if you`re watching this...I love you.' I almost died. But now...SHE MEANS NOTHING!,2012-12-23 09:18:11+00:00
dcb745bcf2,woke up an hour early just to study for        a test,2012-12-23 08:30:10+00:00
cb1a68137c, They open at 9 a.m.   And I hope to be there shortly after that.   No guarantees for me though!,2012-12-23 08:30:01+00:00
a4d578eeb1,"Is at work....  boo!  The Pin-Ups will be playing at Uncommon Ground Wednesday night at 9 p.m.! (1401 W. Devon Ave., Chicago 60660",2012-12-23 07:54:16+00:00
64cf7657b9,has just got out the shower,2012-12-23 07:47:02+00:00
650fcedd22,he`s back! meeting him in 40 mins,2012-12-23 07:40:19+00:00
0e0b4a2960, Even IE8 would be better,2012-12-23 07:39:06+00:00
106a999786," It is, Pinkwind is a thing from Vanessa`s dad. And My sister made me that SN in the 4th grade",2012-12-23 06:57:23+00:00
6c18eab109,I cant change my profile picture on Facebook,2012-12-23 06:23:36+00:00
d792349406, she lookd soo freaked out!!poor wee thing,2012-12-23 06:08:36+00:00
dbdbe24969,omgoodness FINALLY back from dinner with the fam bam!,2012-12-23 05:46:15+00:00
5a3c9bf459,was just about to try and  dl the sims 3 but realize my pc don`t meet the standard requirements  i need new pc lol!!!,2012-12-23 05:42:06+00:00
f61861742c,happy,2012-12-23 04:56:35+00:00
2a69a25949,Don`t Chase Me - Shea Fisher download it,2012-12-23 04:55:03+00:00
8d02587ab0,"Hmm...Whilst, walking through the city I received an inviataion into an SUV Limo via some prom fellows... Don`t they have dates? Oh boys!",2012-12-23 04:22:42+00:00
6940969fb4,"sickkk,",2012-12-23 03:25:41+00:00
06aaa8e680,At an 80``S retro prom wishing HE was here to dance with!  I`m gonna miss his great dancing 2nite  but still having a blast & a few drinks,2012-12-23 03:20:20+00:00
f4052e9331,why i chose iphone   http://tr.im/kpaE,2012-12-23 03:06:01+00:00
35f539ffa8,crying,2012-12-23 03:04:20+00:00
736f2bd7b6,Adams morgannnn for jumbo slice,2012-12-23 02:17:26+00:00
35e15c616c,_Bloody_Poet What`s the matter?,2012-12-23 01:37:13+00:00
4104064854, has a name label on his picture too.. i just hadnt added it in when i took this: http://www.twitpic.com/4hap4 picture..,2012-12-23 01:33:57+00:00
d5c25dbc63,  still need to see that movie ! I am all about vampires,2012-12-23 00:49:08+00:00
34b7f333cb,Have a happy Friday and weekend everyone .. TGIF for me is nothing,2012-12-23 00:39:48+00:00
bdf9453e5e," Yeah, I`ve seen that before, funny   *Hey honey, Jill just sent me a **** in a box*",2012-12-23 00:32:44+00:00
6c409292ce, - JT on SNL tonight.,2012-12-23 00:23:13+00:00
ee89b16825,perfect,2012-12-23 00:13:26+00:00
9f0147e874,is going to sleep. Tomorrow Exam Review,2012-12-22 23:58:51+00:00
1962233e5d,"I feel sad and sick,",2012-12-22 23:44:54+00:00
f2d120c26e,Missing,2012-12-22 23:31:29+00:00
10c841e57b,anyone got an FFE account? if so.. add me,2012-12-22 23:21:00+00:00
5aa568e0a4," I`ll be one of your 'groovy guys' any time, shortie short  #photofollows",2012-12-22 23:11:56+00:00
2c9aebcb01,**** all weekend,2012-12-22 22:51:06+00:00
101a8b583a,Not Good,2012-12-22 22:50:58+00:00
e01eb1cf88,snuck,2012-12-22 22:49:49+00:00
7017d6c8cf,"I just downloaded a ton of stunning, BEAUTIFUL wallpapers from www.interfacelift.com - go have a look.",2012-12-22 22:42:36+00:00
4793312f15,this one goes out to Jimmy Fallon and Justin Timberlake...doin` their Gibb Bros show on SNL  ? http://blip.fm/~5z1vd,2012-12-22 22:37:34+00:00
ed539778c1,"to be really really... not bored but bad, i won`t know the news  but thats ok. BRB x",2012-12-22 22:36:29+00:00
198854f289,cannot relaxing because she have to practice for her graduation,2012-12-22 22:35:30+00:00
d1aa96a414,mostly among devotees of the free love & hippie lifestyles.',2012-12-22 21:52:54+00:00
92fe747a96,good,2012-12-22 21:37:54+00:00
2.08E+12,"Whoo, BGT!! I really must multi-task and do my Art work at the same time though, back at College on Monday!!",2012-12-22 21:32:41+00:00
784fbab498,"_ According to Mick Jagger, Hindu Ragas are more sfs sort of music",2012-12-22 21:32:04+00:00
a3dff88c1d,sad,2012-12-22 21:22:56+00:00
1977ce206b, better than throwing them out,2012-12-22 21:20:38+00:00
21c6854561,stuck,2012-12-22 20:58:41+00:00
eb9b4d2431,Big Thanks Melody!,2012-12-22 20:31:11+00:00
0b3b751482,I LOVE YOU KAY thanks a heap  i win olivia,2012-12-22 20:07:28+00:00
932af12853,Wouldn`t that just be awesome!,2012-12-22 20:01:01+00:00
aacd4d0c3f,loving,2012-12-22 19:56:12+00:00
ee35fcd036,"this evening,picking up n`pop and go for dinner at Ta Lum Tum Tum (som-tum),Major Avenue..decided to go home(not clubing tonite)..",2012-12-22 19:55:20+00:00
44daf50a02,Paper writing til my heart`s content,2012-12-22 19:35:30+00:00
7623079330,hope your mom has a wonderful mother`s day too,2012-12-22 19:34:22+00:00
e64b0cc77d, yeah dude. Mike is out,2012-12-22 19:28:04+00:00
780ee451f1,My best is the Welsh flatmate,2012-12-22 18:51:06+00:00
59ee5ff2f9,headache,2012-12-22 18:48:15+00:00
001e4be1ab,Rachel is going to have lunch at baixa. And has a lot of stuffs to do.... Wanna come ?,2012-12-22 18:47:35+00:00
363460c8f4,Just got to the gym but w/no energy,2012-12-22 18:47:31+00:00
5be8565b8d,sad,2012-12-22 18:43:17+00:00
ecaa478ef4, same. Was going to try warm milk but I`m lactose intolerant  haha.,2012-12-22 18:39:00+00:00
acdbccaeeb,Is my picture showing?,2012-12-22 18:37:55+00:00
fc28b797bb,about to take my mum out for jewellery shopping and a coffee for mothers day,2012-12-22 18:37:47+00:00
5a8f396cb2,nice,2012-12-22 17:55:29+00:00
06a6314076,forgot,2012-12-22 17:50:44+00:00
82ea51ab18,I wanna feel my chin,2012-12-22 17:48:51+00:00
895cec1c48,fun,2012-12-22 17:48:51+00:00
8fb50df8d2,feeling so great!,2012-12-22 17:46:24+00:00
37fa199c50,AHHHHHHHH!I can`t get miley to notice me......,2012-12-22 17:42:42+00:00
121b9c13c2,Here`s to a good week,2012-12-22 17:28:21+00:00
451880b8a6,Love,2012-12-22 17:17:04+00:00
c08a90abbd,amazing,2012-12-22 17:16:27+00:00
23dad0b69f,_O_C I`m seriously screwed  I haven`t studied at all!!!! :`(,2012-12-22 17:12:52+00:00
470f2669c4,well being a retired drummer I can do my own drum roll so all you need to do is read my posts since they take a ton of time  lol,2012-12-22 17:06:13+00:00
53aae02026,being new to Twitter?!?!?,2012-12-22 17:01:08+00:00
ec946f285d,"tired as heck,",2012-12-22 17:00:52+00:00
0b25a31b7e,is surfin`..,2012-12-22 17:00:35+00:00
d2a3207aae, Did you see Star Trek? Now I can`t sleep.........too much action. Can`t wind down!!!,2012-12-22 16:58:07+00:00
5dbb7ae2a3,i got a freakin macbook!!!!! hoorayyy! but i freakin deleted phootbooth.,2012-12-22 16:57:53+00:00
151779dfad,Ok. Over exagerrated. Twitter is not to bad.... I guess.,2012-12-22 16:55:37+00:00
c4393e4cba,HAPPY,2012-12-22 16:53:53+00:00
88051e4bea,"Good morning to you,",2012-12-22 16:53:39+00:00
845495ffac,happy,2012-12-22 16:52:43+00:00
241afcd4ec,Getting the FAB portraits ready to upload today,2012-12-22 16:51:21+00:00
eb85ce805d,Welcome,2012-12-22 16:49:50+00:00
a04227ef4e,Missing,2012-12-22 16:37:16+00:00
98c11bdba8,its too hot in my room.,2012-12-22 16:32:00+00:00
11634e3bf7, We`ve got a pool still boxed up because I need to level a suitable patch of ground before we can set it up.,2012-12-22 16:30:13+00:00
944cb46d62,OOO i wish i was her  he`s hot,2012-12-22 16:30:08+00:00
c9dfbf4275, I have a new found respect for you now that I know you know the Konami code!,2012-12-22 16:26:34+00:00
1c2a41d71e, At work at the mo and it`s so sunny here today   Off to see a band tonight!!,2012-12-22 16:24:08+00:00
c5d1af4ed5, Ace @ the exams!,2012-12-22 16:19:02+00:00
8c582b0575,jogging;,2012-12-22 16:03:39+00:00
db331541b6," my name is Jason, but sunshine works too.",2012-12-22 15:55:00+00:00
82c72d7fd0,took my forum access away   fail.,2012-12-22 15:53:47+00:00
ade8ce79b8,"lied last weekend when she said she wouldn`t get upset, just an FYI.",2012-12-22 15:51:34+00:00
80d96cab37," hahaha! Guess you will have to reinforce your skates, haha... Remember who u r my friend, our semi-God with a gluten intolence",2012-12-22 15:44:36+00:00
2a054d9205, yeah i want to know what that is too!,2012-12-22 15:39:55+00:00
2f8250d0df,impossible,2012-12-22 15:36:23+00:00
0c83190ad8,"OMG i meant  <3 you`re the perfect Wolverine,sir  hehe",2012-12-22 15:35:31+00:00
7ebaf21cf7,hanging out with my babyy,2012-12-22 15:26:25+00:00
cabf8f9dea, Not yet.... too early in the AM,2012-12-22 15:19:41+00:00
706a860942,"_tron oh god, whose tire?",2012-12-22 15:11:36+00:00
5de3c34293,i am the only arabic girl who`s online  every one is  a sleep ..,2012-12-22 15:10:37+00:00
327f378bd9,I ate Something I don`t know what it is... Why do I keep Telling things about food,2012-12-22 15:08:35+00:00
9d187014d5,Good morning... Iï¿½m soooo tierd,2012-12-22 15:05:40+00:00
e4f5ac16a7,_n Where can I get some?,2012-12-22 14:59:56+00:00
7120ebfa1b,  just wanna be there tonight,2012-12-22 14:40:21+00:00
1b64ea8f30,It`s only 10:30 and I am going to BED! Brain can`t focus at all.. Need a fresh new start. I pray that God grants me a fresh tomorrow.,2012-12-22 14:35:18+00:00
954f523ded,good,2012-12-22 14:33:37+00:00
ed4b3d03eb,I still feel like ****,2012-12-22 14:31:57+00:00
87187923db,How can you guys lived in a city (paris)where u spend you entire life in the trafficjam...grrrr ...m` not used to it anymore,2012-12-22 14:26:32+00:00
